query,score,value,eps,min_samples,bias
DNS,map,0.4714285714285714,0.9,2,False
DNS,ndcg,0.7553084356755108,0.9,2,False
DNS,map,0.27499999999999997,0.9,2,us
DNS,ndcg,0.8379347378101538,0.9,2,us
DNS,map,0.16724941724941725,0.9,2,ru
DNS,ndcg,0.9191855728543863,0.9,2,ru
DNS,map,0.3019230769230769,0.9,5,False
DNS,ndcg,0.7999999999999998,0.9,5,False
DNS,map,0.29166666666666663,0.9,5,us
DNS,ndcg,0.7999999999999998,0.9,5,us
DNS,map,0.2964285714285714,0.9,5,ru
DNS,ndcg,0.7999999999999998,0.9,5,ru
DNS,map,0.3076923076923077,0.9,8,False
DNS,ndcg,0.7948717948717947,0.9,8,False
DNS,map,0.3076923076923077,0.9,8,us
DNS,ndcg,0.7948717948717947,0.9,8,us
DNS,map,0.3076923076923077,0.9,8,ru
DNS,ndcg,0.7948717948717947,0.9,8,ru
vildberry,map,0.13247863247863248,0.1,2,False
vildberry,ndcg,0.8551189460757976,0.1,2,False
vildberry,map,0.09808612440191387,0.1,2,us
vildberry,ndcg,0.8875948713872956,0.1,2,us
vildberry,map,0.11309523809523808,0.1,2,ru
vildberry,ndcg,0.9250502787242879,0.1,2,ru
vildberry,map,0.10101010101010101,0.1,5,False
vildberry,ndcg,0.8000968338263541,0.1,5,False
vildberry,map,0.10101010101010101,0.1,5,us
vildberry,ndcg,0.8000968338263541,0.1,5,us
vildberry,map,0.10101010101010101,0.1,5,ru
vildberry,ndcg,0.8000968338263541,0.1,5,ru
vildberry,map,0.10101010101010101,0.1,8,False
vildberry,ndcg,0.8000968338263541,0.1,8,False
vildberry,map,0.10101010101010101,0.1,8,us
vildberry,ndcg,0.8000968338263541,0.1,8,us
vildberry,map,0.10101010101010101,0.1,8,ru
vildberry,ndcg,0.8000968338263541,0.1,8,ru
vildberry,map,0.13942307692307693,0.5,2,False
vildberry,ndcg,0.859246421034744,0.5,2,False
vildberry,map,0.09808612440191387,0.5,2,us
vildberry,ndcg,0.896900040725747,0.5,2,us
vildberry,map,0.11309523809523808,0.5,2,ru
vildberry,ndcg,0.9248071415056365,0.5,2,ru
vildberry,map,0.10101010101010101,0.5,5,False
vildberry,ndcg,0.8000968338263541,0.5,5,False
vildberry,map,0.10101010101010101,0.5,5,us
vildberry,ndcg,0.8000968338263541,0.5,5,us
vildberry,map,0.10101010101010101,0.5,5,ru
vildberry,ndcg,0.8000968338263541,0.5,5,ru
vildberry,map,0.10101010101010101,0.5,8,False
vildberry,ndcg,0.8000968338263541,0.5,8,False
vildberry,map,0.10101010101010101,0.5,8,us
vildberry,ndcg,0.8000968338263541,0.5,8,us
vildberry,map,0.10101010101010101,0.5,8,ru
vildberry,ndcg,0.8000968338263541,0.5,8,ru
vildberry,map,0.13247863247863248,0.9,2,False
vildberry,ndcg,0.8604221087494603,0.9,2,False
vildberry,map,0.09808612440191387,0.9,2,us
vildberry,ndcg,0.8956664931497607,0.9,2,us
vildberry,map,0.10989010989010989,0.9,2,ru
vildberry,ndcg,0.925667052512281,0.9,2,ru
vildberry,map,0.09215686274509804,0.9,5,False
vildberry,ndcg,0.7808999469067175,0.9,5,False
vildberry,map,0.09109311740890688,0.9,5,us
vildberry,ndcg,0.7426874861037605,0.9,5,us
vildberry,map,0.08680555555555555,0.9,5,ru
vildberry,ndcg,0.7802831731187242,0.9,5,ru
vildberry,map,0.10101010101010101,0.9,8,False
vildberry,ndcg,0.8000968338263541,0.9,8,False
vildberry,map,0.10101010101010101,0.9,8,us
vildberry,ndcg,0.8000968338263541,0.9,8,us
vildberry,map,0.10101010101010101,0.9,8,ru
vildberry,ndcg,0.8000968338263541,0.9,8,ru
electronic diary,map,0.44659692159692166,0.1,2,False
electronic diary,ndcg,0.8866214322636328,0.1,2,False
electronic diary,map,0.4207362082362082,0.1,2,us
electronic diary,ndcg,0.8773260212688143,0.1,2,us
electronic diary,map,0.4705387205387206,0.1,2,ru
electronic diary,ndcg,0.8445149542611028,0.1,2,ru
electronic diary,map,0.4068473193473193,0.1,5,False
electronic diary,ndcg,0.8505840609473455,0.1,5,False
electronic diary,map,0.4068473193473193,0.1,5,us
electronic diary,ndcg,0.8505840609473455,0.1,5,us
electronic diary,map,0.46153846153846156,0.1,5,ru
electronic diary,ndcg,0.7993844914457163,0.1,5,ru
electronic diary,map,0.46153846153846156,0.1,8,False
electronic diary,ndcg,0.7993844914457163,0.1,8,False
electronic diary,map,0.46153846153846156,0.1,8,us
electronic diary,ndcg,0.7993844914457163,0.1,8,us
electronic diary,map,0.46153846153846156,0.1,8,ru
electronic diary,ndcg,0.7993844914457163,0.1,8,ru
electronic diary,map,0.4771524771524772,0.5,2,False
electronic diary,ndcg,0.8709432289277865,0.5,2,False
electronic diary,map,0.4207362082362082,0.5,2,us
electronic diary,ndcg,0.8773260212688143,0.5,2,us
electronic diary,map,0.4797979797979798,0.5,2,ru
electronic diary,ndcg,0.8429427941129989,0.5,2,ru
electronic diary,map,0.4068473193473193,0.5,5,False
electronic diary,ndcg,0.8505840609473455,0.5,5,False
electronic diary,map,0.4068473193473193,0.5,5,us
electronic diary,ndcg,0.8505840609473455,0.5,5,us
electronic diary,map,0.46153846153846156,0.5,5,ru
electronic diary,ndcg,0.7993844914457163,0.5,5,ru
electronic diary,map,0.46153846153846156,0.5,8,False
electronic diary,ndcg,0.7993844914457163,0.5,8,False
electronic diary,map,0.46153846153846156,0.5,8,us
electronic diary,ndcg,0.7993844914457163,0.5,8,us
electronic diary,map,0.46153846153846156,0.5,8,ru
electronic diary,ndcg,0.7993844914457163,0.5,8,ru
electronic diary,map,0.4771524771524772,0.9,2,False
electronic diary,ndcg,0.8709432289277865,0.9,2,False
electronic diary,map,0.4207362082362082,0.9,2,us
electronic diary,ndcg,0.8773260212688143,0.9,2,us
electronic diary,map,0.4797979797979798,0.9,2,ru
electronic diary,ndcg,0.8429427941129989,0.9,2,ru
electronic diary,map,0.4068473193473193,0.9,5,False
electronic diary,ndcg,0.8505840609473455,0.9,5,False
electronic diary,map,0.4068473193473193,0.9,5,us
electronic diary,ndcg,0.8505840609473455,0.9,5,us
electronic diary,map,0.46153846153846156,0.9,5,ru
electronic diary,ndcg,0.7993844914457163,0.9,5,ru
electronic diary,map,0.46153846153846156,0.9,8,False
electronic diary,ndcg,0.7993844914457163,0.9,8,False
electronic diary,map,0.46153846153846156,0.9,8,us
electronic diary,ndcg,0.7993844914457163,0.9,8,us
electronic diary,map,0.46153846153846156,0.9,8,ru
electronic diary,ndcg,0.7993844914457163,0.9,8,ru
Production calendar 2023,map,0.7635081585081585,0.1,2,False
Production calendar 2023,ndcg,0.32229444300560545,0.1,2,False
Production calendar 2023,map,0.6141666666666666,0.1,2,us
Production calendar 2023,ndcg,0.4535055385750937,0.1,2,us
Production calendar 2023,map,0.6637157287157287,0.1,2,ru
Production calendar 2023,ndcg,0.3888191170795134,0.1,2,ru
Production calendar 2023,map,0.6981060606060605,0.1,5,False
Production calendar 2023,ndcg,0.366520113893445,0.1,5,False
Production calendar 2023,map,0.6981060606060605,0.1,5,us
Production calendar 2023,ndcg,0.366520113893445,0.1,5,us
Production calendar 2023,map,0.6981060606060605,0.1,5,ru
Production calendar 2023,ndcg,0.366520113893445,0.1,5,ru
Production calendar 2023,map,0.6981060606060605,0.1,8,False
Production calendar 2023,ndcg,0.366520113893445,0.1,8,False
Production calendar 2023,map,0.6981060606060605,0.1,8,us
Production calendar 2023,ndcg,0.366520113893445,0.1,8,us
Production calendar 2023,map,0.6981060606060605,0.1,8,ru
Production calendar 2023,ndcg,0.366520113893445,0.1,8,ru
Production calendar 2023,map,0.7635081585081585,0.5,2,False
Production calendar 2023,ndcg,0.32229444300560545,0.5,2,False
Production calendar 2023,map,0.6141666666666666,0.5,2,us
Production calendar 2023,ndcg,0.4535055385750937,0.5,2,us
Production calendar 2023,map,0.6637157287157287,0.5,2,ru
Production calendar 2023,ndcg,0.3888191170795134,0.5,2,ru
Production calendar 2023,map,0.6981060606060605,0.5,5,False
Production calendar 2023,ndcg,0.366520113893445,0.5,5,False
Production calendar 2023,map,0.6981060606060605,0.5,5,us
Production calendar 2023,ndcg,0.366520113893445,0.5,5,us
Production calendar 2023,map,0.6981060606060605,0.5,5,ru
Production calendar 2023,ndcg,0.366520113893445,0.5,5,ru
Production calendar 2023,map,0.6981060606060605,0.5,8,False
Production calendar 2023,ndcg,0.366520113893445,0.5,8,False
Production calendar 2023,map,0.6981060606060605,0.5,8,us
Production calendar 2023,ndcg,0.366520113893445,0.5,8,us
Production calendar 2023,map,0.6981060606060605,0.5,8,ru
Production calendar 2023,ndcg,0.366520113893445,0.5,8,ru
Production calendar 2023,map,0.7635081585081585,0.9,2,False
Production calendar 2023,ndcg,0.32229444300560545,0.9,2,False
Production calendar 2023,map,0.6141666666666666,0.9,2,us
Production calendar 2023,ndcg,0.4535055385750937,0.9,2,us
Production calendar 2023,map,0.6637157287157287,0.9,2,ru
Production calendar 2023,ndcg,0.3888191170795134,0.9,2,ru
Production calendar 2023,map,0.6981060606060605,0.9,5,False
Production calendar 2023,ndcg,0.366520113893445,0.9,5,False
Production calendar 2023,map,0.6981060606060605,0.9,5,us
Production calendar 2023,ndcg,0.366520113893445,0.9,5,us
Production calendar 2023,map,0.6981060606060605,0.9,5,ru
Production calendar 2023,ndcg,0.366520113893445,0.9,5,ru
Production calendar 2023,map,0.6981060606060605,0.9,8,False
Production calendar 2023,ndcg,0.366520113893445,0.9,8,False
Production calendar 2023,map,0.6981060606060605,0.9,8,us
Production calendar 2023,ndcg,0.366520113893445,0.9,8,us
Production calendar 2023,map,0.6981060606060605,0.9,8,ru
Production calendar 2023,ndcg,0.366520113893445,0.9,8,ru
Easter 2023,map,0.8093614718614719,0.1,2,False
Easter 2023,ndcg,0.6938229738190604,0.1,2,False
Easter 2023,map,0.8093614718614719,0.1,2,us
Easter 2023,ndcg,0.6938229738190604,0.1,2,us
Easter 2023,map,0.5333333333333333,0.1,2,ru
Easter 2023,ndcg,0.8145008851731745,0.1,2,ru
Easter 2023,map,0.609077380952381,0.1,5,False
Easter 2023,ndcg,0.75493602102444,0.1,5,False
Easter 2023,map,0.609077380952381,0.1,5,us
Easter 2023,ndcg,0.75493602102444,0.1,5,us
Easter 2023,map,0.5333333333333333,0.1,5,ru
Easter 2023,ndcg,0.8145008851731745,0.1,5,ru
Easter 2023,map,0.7040674603174603,0.1,8,False
Easter 2023,ndcg,0.7177180594795552,0.1,8,False
Easter 2023,map,0.7040674603174603,0.1,8,us
Easter 2023,ndcg,0.7177180594795552,0.1,8,us
Easter 2023,map,0.5333333333333333,0.1,8,ru
Easter 2023,ndcg,0.8145008851731745,0.1,8,ru
Easter 2023,map,0.7964015151515151,0.5,2,False
Easter 2023,ndcg,0.6988027472870256,0.5,2,False
Easter 2023,map,0.7964015151515151,0.5,2,us
Easter 2023,ndcg,0.6988027472870256,0.5,2,us
Easter 2023,map,0.5333333333333333,0.5,2,ru
Easter 2023,ndcg,0.8145008851731745,0.5,2,ru
Easter 2023,map,0.609077380952381,0.5,5,False
Easter 2023,ndcg,0.75493602102444,0.5,5,False
Easter 2023,map,0.609077380952381,0.5,5,us
Easter 2023,ndcg,0.75493602102444,0.5,5,us
Easter 2023,map,0.5333333333333333,0.5,5,ru
Easter 2023,ndcg,0.8145008851731745,0.5,5,ru
Easter 2023,map,0.7040674603174603,0.5,8,False
Easter 2023,ndcg,0.7177180594795552,0.5,8,False
Easter 2023,map,0.7040674603174603,0.5,8,us
Easter 2023,ndcg,0.7177180594795552,0.5,8,us
Easter 2023,map,0.5333333333333333,0.5,8,ru
Easter 2023,ndcg,0.8145008851731745,0.5,8,ru
Easter 2023,map,0.7964015151515151,0.9,2,False
Easter 2023,ndcg,0.6988027472870256,0.9,2,False
Easter 2023,map,0.7964015151515151,0.9,2,us
Easter 2023,ndcg,0.6988027472870256,0.9,2,us
Easter 2023,map,0.5333333333333333,0.9,2,ru
Easter 2023,ndcg,0.8145008851731745,0.9,2,ru
Easter 2023,map,0.609077380952381,0.9,5,False
Easter 2023,ndcg,0.75493602102444,0.9,5,False
Easter 2023,map,0.609077380952381,0.9,5,us
Easter 2023,ndcg,0.75493602102444,0.9,5,us
Easter 2023,map,0.5333333333333333,0.9,5,ru
Easter 2023,ndcg,0.8145008851731745,0.9,5,ru
Easter 2023,map,0.7040674603174603,0.9,8,False
Easter 2023,ndcg,0.7177180594795552,0.9,8,False
Easter 2023,map,0.7040674603174603,0.9,8,us
Easter 2023,ndcg,0.7177180594795552,0.9,8,us
Easter 2023,map,0.5333333333333333,0.9,8,ru
Easter 2023,ndcg,0.8145008851731745,0.9,8,ru
Avatar 2,map,0.11309523809523808,0.1,2,False
Avatar 2,ndcg,0.7574536010738406,0.1,2,False
Avatar 2,map,0.12698412698412698,0.1,2,us
Avatar 2,ndcg,0.7768098803763795,0.1,2,us
Avatar 2,map,0.12222222222222222,0.1,2,ru
Avatar 2,ndcg,0.6799194612518055,0.1,2,ru
Avatar 2,map,0.1388888888888889,0.1,5,False
Avatar 2,ndcg,0.7280641536034151,0.1,5,False
Avatar 2,map,0.12878787878787878,0.1,5,us
Avatar 2,ndcg,0.7499374551262623,0.1,5,us
Avatar 2,map,0.10512820512820513,0.1,5,ru
Avatar 2,ndcg,0.7437340394061199,0.1,5,ru
Avatar 2,map,0.13333333333333333,0.1,8,False
Avatar 2,ndcg,0.6299313867929935,0.1,8,False
Avatar 2,map,0.13333333333333333,0.1,8,us
Avatar 2,ndcg,0.6299313867929935,0.1,8,us
Avatar 2,map,0.13333333333333333,0.1,8,ru
Avatar 2,ndcg,0.6299313867929935,0.1,8,ru
Avatar 2,map,0.11309523809523808,0.5,2,False
Avatar 2,ndcg,0.7574536010738406,0.5,2,False
Avatar 2,map,0.12698412698412698,0.5,2,us
Avatar 2,ndcg,0.802251265574631,0.5,2,us
Avatar 2,map,0.12222222222222222,0.5,2,ru
Avatar 2,ndcg,0.6799194612518055,0.5,2,ru
Avatar 2,map,0.1534090909090909,0.5,5,False
Avatar 2,ndcg,0.7262983085506062,0.5,5,False
Avatar 2,map,0.14090909090909093,0.5,5,us
Avatar 2,ndcg,0.7211332749463284,0.5,5,us
Avatar 2,map,0.10512820512820513,0.5,5,ru
Avatar 2,ndcg,0.7502916809959174,0.5,5,ru
Avatar 2,map,0.13333333333333333,0.5,8,False
Avatar 2,ndcg,0.6299313867929935,0.5,8,False
Avatar 2,map,0.13333333333333333,0.5,8,us
Avatar 2,ndcg,0.6299313867929935,0.5,8,us
Avatar 2,map,0.13333333333333333,0.5,8,ru
Avatar 2,ndcg,0.6299313867929935,0.5,8,ru
Avatar 2,map,0.12237762237762238,0.9,2,False
Avatar 2,ndcg,0.7477141177726319,0.9,2,False
Avatar 2,map,0.13392857142857142,0.9,2,us
Avatar 2,ndcg,0.8230599351055587,0.9,2,us
Avatar 2,map,0.13392857142857142,0.9,2,ru
Avatar 2,ndcg,0.6684843199807048,0.9,2,ru
Avatar 2,map,0.14646464646464646,0.9,5,False
Avatar 2,ndcg,0.7478629689802224,0.9,5,False
Avatar 2,map,0.14090909090909093,0.9,5,us
Avatar 2,ndcg,0.7296852883091287,0.9,5,us
Avatar 2,map,0.10833333333333334,0.9,5,ru
Avatar 2,ndcg,0.7564950967160597,0.9,5,ru
Avatar 2,map,0.13333333333333333,0.9,8,False
Avatar 2,ndcg,0.6299313867929935,0.9,8,False
Avatar 2,map,0.13333333333333333,0.9,8,us
Avatar 2,ndcg,0.6299313867929935,0.9,8,us
Avatar 2,map,0.13333333333333333,0.9,8,ru
Avatar 2,ndcg,0.6299313867929935,0.9,8,ru
Sberbank Online,map,0.6880043567543568,0.1,2,False
Sberbank Online,ndcg,0.7264772703780535,0.1,2,False
Sberbank Online,map,0.6640859752992105,0.1,2,us
Sberbank Online,ndcg,0.7722408127906643,0.1,2,us
Sberbank Online,map,0.6922643941026294,0.1,2,ru
Sberbank Online,ndcg,0.7239699829040038,0.1,2,ru
Sberbank Online,map,0.6962649074781427,0.1,5,False
Sberbank Online,ndcg,0.6909729748407313,0.1,5,False
Sberbank Online,map,0.6737624099756452,0.1,5,us
Sberbank Online,ndcg,0.7709292664495077,0.1,5,us
Sberbank Online,map,0.6919171718804071,0.1,5,ru
Sberbank Online,ndcg,0.7565906241013669,0.1,5,ru
Sberbank Online,map,0.684025757738993,0.1,8,False
Sberbank Online,ndcg,0.7675562412544636,0.1,8,False
Sberbank Online,map,0.6952856783739136,0.1,8,us
Sberbank Online,ndcg,0.7636389864076231,0.1,8,us
Sberbank Online,map,0.684025757738993,0.1,8,ru
Sberbank Online,ndcg,0.7675562412544636,0.1,8,ru
Sberbank Online,map,0.7545177045177045,0.5,2,False
Sberbank Online,ndcg,0.6846336160160515,0.5,2,False
Sberbank Online,map,0.6640859752992105,0.5,2,us
Sberbank Online,ndcg,0.7722408127906643,0.5,2,us
Sberbank Online,map,0.7473297535797535,0.5,2,ru
Sberbank Online,ndcg,0.7162300720555657,0.5,2,ru
Sberbank Online,map,0.6962649074781427,0.5,5,False
Sberbank Online,ndcg,0.6909729748407313,0.5,5,False
Sberbank Online,map,0.6737624099756452,0.5,5,us
Sberbank Online,ndcg,0.7709292664495077,0.5,5,us
Sberbank Online,map,0.6919171718804071,0.5,5,ru
Sberbank Online,ndcg,0.7565906241013669,0.5,5,ru
Sberbank Online,map,0.684025757738993,0.5,8,False
Sberbank Online,ndcg,0.7675562412544636,0.5,8,False
Sberbank Online,map,0.6952856783739136,0.5,8,us
Sberbank Online,ndcg,0.7636389864076231,0.5,8,us
Sberbank Online,map,0.684025757738993,0.5,8,ru
Sberbank Online,ndcg,0.7675562412544636,0.5,8,ru
Sberbank Online,map,0.7545177045177045,0.9,2,False
Sberbank Online,ndcg,0.6846336160160515,0.9,2,False
Sberbank Online,map,0.6640859752992105,0.9,2,us
Sberbank Online,ndcg,0.7722408127906643,0.9,2,us
Sberbank Online,map,0.7473297535797535,0.9,2,ru
Sberbank Online,ndcg,0.7162300720555657,0.9,2,ru
Sberbank Online,map,0.6962649074781427,0.9,5,False
Sberbank Online,ndcg,0.6909729748407313,0.9,5,False
Sberbank Online,map,0.6737624099756452,0.9,5,us
Sberbank Online,ndcg,0.7709292664495077,0.9,5,us
Sberbank Online,map,0.6919171718804071,0.9,5,ru
Sberbank Online,ndcg,0.7565906241013669,0.9,5,ru
Sberbank Online,map,0.684025757738993,0.9,8,False
Sberbank Online,ndcg,0.7675562412544636,0.9,8,False
Sberbank Online,map,0.6952856783739136,0.9,8,us
Sberbank Online,ndcg,0.7636389864076231,0.9,8,us
Sberbank Online,map,0.684025757738993,0.9,8,ru
Sberbank Online,ndcg,0.7675562412544636,0.9,8,ru
youtube,map,0.4910236474521408,0.1,2,False
youtube,ndcg,0.2637309832510219,0.1,2,False
youtube,map,0.4691123239211218,0.1,2,us
youtube,ndcg,0.5345282515997382,0.1,2,us
youtube,map,0.48810672545137634,0.1,2,ru
youtube,ndcg,0.2517289050984305,0.1,2,ru
youtube,map,0.420851663590484,0.1,5,False
youtube,ndcg,0.381847413660498,0.1,5,False
youtube,map,0.41972084066420456,0.1,5,us
youtube,ndcg,0.381847413660498,0.1,5,us
youtube,map,0.434934945661004,0.1,5,ru
youtube,ndcg,0.3563909194164648,0.1,5,ru
youtube,map,0.4321935648136781,0.1,8,False
youtube,ndcg,0.3563909194164648,0.1,8,False
youtube,map,0.43016034371748846,0.1,8,us
youtube,ndcg,0.3563909194164648,0.1,8,us
youtube,map,0.43205160292397926,0.1,8,ru
youtube,ndcg,0.3563909194164648,0.1,8,ru
youtube,map,0.49823631419525133,0.5,2,False
youtube,ndcg,0.2637309832510219,0.5,2,False
youtube,map,0.48207441478353946,0.5,2,us
youtube,ndcg,0.450198238699261,0.5,2,us
youtube,map,0.48604741872273705,0.5,2,ru
youtube,ndcg,0.2552102930094994,0.5,2,ru
youtube,map,0.42236099525146176,0.5,5,False
youtube,ndcg,0.381847413660498,0.5,5,False
youtube,map,0.4294182486789512,0.5,5,us
youtube,ndcg,0.381847413660498,0.5,5,us
youtube,map,0.4320894631142358,0.5,5,ru
youtube,ndcg,0.381847413660498,0.5,5,ru
youtube,map,0.4206334568545985,0.5,8,False
youtube,ndcg,0.381847413660498,0.5,8,False
youtube,map,0.42415198397319054,0.5,8,us
youtube,ndcg,0.381847413660498,0.5,8,us
youtube,map,0.42687216148264007,0.5,8,ru
youtube,ndcg,0.381847413660498,0.5,8,ru
youtube,map,0.4794749732638325,0.9,2,False
youtube,ndcg,0.28610220618213045,0.9,2,False
youtube,map,0.48999683584041115,0.9,2,us
youtube,ndcg,0.44821854217397655,0.9,2,us
youtube,map,0.48205155795723476,0.9,2,ru
youtube,ndcg,0.2724951083642108,0.9,2,ru
youtube,map,0.43202713347015553,0.9,5,False
youtube,ndcg,0.39163837298512616,0.9,5,False
youtube,map,0.4407744693483951,0.9,5,us
youtube,ndcg,0.39163837298512616,0.9,5,us
youtube,map,0.45906290097756464,0.9,5,ru
youtube,ndcg,0.39163837298512616,0.9,5,ru
youtube,map,0.43625389306327006,0.9,8,False
youtube,ndcg,0.39163837298512616,0.9,8,False
youtube,map,0.4396332521978665,0.9,8,us
youtube,ndcg,0.39163837298512616,0.9,8,us
youtube,map,0.45873550386023254,0.9,8,ru
youtube,ndcg,0.39163837298512616,0.9,8,ru
Walberis,map,0.1625,0.1,2,False
Walberis,ndcg,0.7225974643085961,0.1,2,False
Walberis,map,0.08596491228070174,0.1,2,us
Walberis,ndcg,0.6796783455487094,0.1,2,us
Walberis,map,0.18253968253968253,0.1,2,ru
Walberis,ndcg,0.8239882154950386,0.1,2,ru
Walberis,map,0.1380952380952381,0.1,5,False
Walberis,ndcg,0.6043833038111537,0.1,5,False
Walberis,map,0.16233766233766234,0.1,5,us
Walberis,ndcg,0.5422588682713533,0.1,5,us
Walberis,map,0.1380952380952381,0.1,5,ru
Walberis,ndcg,0.6043833038111537,0.1,5,ru
Walberis,map,0.10795454545454546,0.1,8,False
Walberis,ndcg,0.6218098031253925,0.1,8,False
Walberis,map,0.10795454545454546,0.1,8,us
Walberis,ndcg,0.6218098031253925,0.1,8,us
Walberis,map,0.10795454545454546,0.1,8,ru
Walberis,ndcg,0.6218098031253925,0.1,8,ru
Walberis,map,0.1736111111111111,0.5,2,False
Walberis,ndcg,0.7188874085116934,0.5,2,False
Walberis,map,0.08596491228070174,0.5,2,us
Walberis,ndcg,0.7243532000168053,0.5,2,us
Walberis,map,0.18253968253968253,0.5,2,ru
Walberis,ndcg,0.8239882154950386,0.5,2,ru
Walberis,map,0.1380952380952381,0.5,5,False
Walberis,ndcg,0.6043833038111537,0.5,5,False
Walberis,map,0.16233766233766234,0.5,5,us
Walberis,ndcg,0.5422588682713533,0.5,5,us
Walberis,map,0.1380952380952381,0.5,5,ru
Walberis,ndcg,0.6043833038111537,0.5,5,ru
Walberis,map,0.10795454545454546,0.5,8,False
Walberis,ndcg,0.6218098031253925,0.5,8,False
Walberis,map,0.10795454545454546,0.5,8,us
Walberis,ndcg,0.6218098031253925,0.5,8,us
Walberis,map,0.10795454545454546,0.5,8,ru
Walberis,ndcg,0.6218098031253925,0.5,8,ru
Walberis,map,0.1736111111111111,0.9,2,False
Walberis,ndcg,0.6849590356431069,0.9,2,False
Walberis,map,0.08834586466165413,0.9,2,us
Walberis,ndcg,0.7366057236165725,0.9,2,us
Walberis,map,0.18253968253968253,0.9,2,ru
Walberis,ndcg,0.8239882154950386,0.9,2,ru
Walberis,map,0.12916666666666665,0.9,5,False
Walberis,ndcg,0.6222218259337775,0.9,5,False
Walberis,map,0.225,0.9,5,us
Walberis,ndcg,0.527071950840409,0.9,5,us
Walberis,map,0.18333333333333335,0.9,5,ru
Walberis,ndcg,0.5789307080791495,0.9,5,ru
Walberis,map,0.10795454545454546,0.9,8,False
Walberis,ndcg,0.6218098031253925,0.9,8,False
Walberis,map,0.10795454545454546,0.9,8,us
Walberis,ndcg,0.6218098031253925,0.9,8,us
Walberis,map,0.10795454545454546,0.9,8,ru
Walberis,ndcg,0.6218098031253925,0.9,8,ru
Ютуб,map,0.5572442425708637,0.1,2,False
Ютуб,ndcg,0.6899421912094333,0.1,2,False
Ютуб,map,0.4702318830347298,0.1,2,us
Ютуб,ndcg,0.7633689555078296,0.1,2,us
Ютуб,map,0.5025895126246706,0.1,2,ru
Ютуб,ndcg,0.7429635640904899,0.1,2,ru
Ютуб,map,0.5339956953467131,0.1,5,False
Ютуб,ndcg,0.7301202071075377,0.1,5,False
Ютуб,map,0.5561559393653216,0.1,5,us
Ютуб,ndcg,0.7301202071075377,0.1,5,us
Ютуб,map,0.5362903976321008,0.1,5,ru
Ютуб,ndcg,0.7503574787066043,0.1,5,ru
Ютуб,map,0.5182617734400417,0.1,8,False
Ютуб,ndcg,0.6963076657307944,0.1,8,False
Ютуб,map,0.5234153571371709,0.1,8,us
Ютуб,ndcg,0.6963076657307944,0.1,8,us
Ютуб,map,0.5250077218874304,0.1,8,ru
Ютуб,ndcg,0.6963076657307944,0.1,8,ru
Ютуб,map,0.5572442425708637,0.5,2,False
Ютуб,ndcg,0.6899421912094333,0.5,2,False
Ютуб,map,0.4702318830347298,0.5,2,us
Ютуб,ndcg,0.7633689555078296,0.5,2,us
Ютуб,map,0.4972757474424843,0.5,2,ru
Ютуб,ndcg,0.7415057086078761,0.5,2,ru
Ютуб,map,0.531162799189115,0.5,5,False
Ютуб,ndcg,0.7301202071075377,0.5,5,False
Ютуб,map,0.541194108864547,0.5,5,us
Ютуб,ndcg,0.7301202071075377,0.5,5,us
Ютуб,map,0.5225132978105167,0.5,5,ru
Ютуб,ndcg,0.7503574787066043,0.5,5,ru
Ютуб,map,0.4954017874221609,0.5,8,False
Ютуб,ndcg,0.724068035129875,0.5,8,False
Ютуб,map,0.4920279682588681,0.5,8,us
Ютуб,ndcg,0.724068035129875,0.5,8,us
Ютуб,map,0.4936474014572486,0.5,8,ru
Ютуб,ndcg,0.7334577431881014,0.5,8,ru
Ютуб,map,0.5666665872344543,0.9,2,False
Ютуб,ndcg,0.6907319100695207,0.9,2,False
Ютуб,map,0.4677039426527714,0.9,2,us
Ютуб,ndcg,0.7650158928242833,0.9,2,us
Ютуб,map,0.49980064716249784,0.9,2,ru
Ютуб,ndcg,0.7403090231651249,0.9,2,ru
Ютуб,map,0.520208300929659,0.9,5,False
Ютуб,ndcg,0.7616791700875508,0.9,5,False
Ютуб,map,0.531379308567309,0.9,5,us
Ютуб,ndcg,0.7616791700875508,0.9,5,us
Ютуб,map,0.5443024405579119,0.9,5,ru
Ютуб,ndcg,0.7616791700875508,0.9,5,ru
Ютуб,map,0.5144296285740235,0.9,8,False
Ютуб,ndcg,0.798491568751408,0.9,8,False
Ютуб,map,0.517877339532234,0.9,8,us
Ютуб,ndcg,0.798491568751408,0.9,8,us
Ютуб,map,0.5229048442212004,0.9,8,ru
Ютуб,ndcg,0.798491568751408,0.9,8,ru
in contact with,map,0.2970111048371918,0.1,2,False
in contact with,ndcg,0.5369798181427424,0.1,2,False
in contact with,map,0.2525017253278123,0.1,2,us
in contact with,ndcg,0.5570028291041437,0.1,2,us
in contact with,map,0.15555555555555556,0.1,2,ru
in contact with,ndcg,0.659511139339961,0.1,2,ru
in contact with,map,0.30978557504873294,0.1,5,False
in contact with,ndcg,0.5949106968916046,0.1,5,False
in contact with,map,0.4153050108932463,0.1,5,us
in contact with,ndcg,0.41437956356683164,0.1,5,us
in contact with,map,0.26435185185185184,0.1,5,ru
in contact with,ndcg,0.5568689144713475,0.1,5,ru
in contact with,map,0.5454545454545454,0.1,8,False
in contact with,ndcg,0.29342010818232267,0.1,8,False
in contact with,map,0.5454545454545454,0.1,8,us
